Time,X_Traj,Y_Traj,X_ActPos,Y_ActPos,X_ActVelo,Y_ActVelo,XY Position X,XY Position Y
31.2,0.386884,0.290163,0.1189,0.1094,7.898893494,7.20411482,0.1189,0.1094
31.3,0.389376,0.292032,0.1209,0.111,8.01870643,7.291202792,0.1209,0.111
31.4,0.391876,0.293907,0.1228,0.1127,8.127432109,7.387329497,0.1228,0.1127
31.5,0.394384,0.295788,0.1248,0.1143,8.244982286,7.472603463,0.1248,0.1143
31.6,0.3969,0.297675,0.1268,0.116,8.3613686,7.566934121,0.1268,0.116
31.7,0.399424,0.299568,0.1288,0.1177,8.476602574,7.660330813,0.1288,0.1177
31.8,0.401956,0.301467,0.1308,0.1194,8.590695618,7.752802785,0.1308,0.1194
31.9,0.404496,0.303372,0.1329,0.121,8.713560018,7.834458203,0.1329,0.121
32,0.407044,0.305283,0.1348,0.1227,8.815405958,7.925206142,0.1348,0.1227
32.1,0.4096,0.3072,0.1368,0.1244,8.926144513,8.015055586,0.1368,0.1244
32.2,0.412164,0.309123,0.1389,0.1261,9.045687637,8.104015432,0.1389,0.1261
32.3,0.414736,0.311052,0.1409,0.1278,9.154146175,8.192094487,0.1409,0.1278
32.4,0.417316,0.312987,0.143,0.1295,9.271431856,8.279301472,0.143,0.1295
32.5,0.419904,0.314928,0.145,0.1313,9.377655303,8.375546012,0.145,0.1313
32.6,0.4225,0.316875,0.1471,0.133,9.492728023,8.460936646,0.1471,0.133
32.7,0.425104,0.318828,0.1491,0.1348,9.596760419,8.555382817,0.1491,0.1348
32.8,0.427716,0.320787,0.1512,0.1366,9.709663781,8.648893879,0.1512,0.1366
32.9,0.430336,0.322752,0.1534,0.1384,9.831350278,8.741479088,0.1534,0.1384
33,0.432964,0.324723,0.1555,0.1401,9.941930969,8.823246622,0.1555,0.1401
33.1,0.4356,0.3267,0.1575,0.142,10.04151581,8.924006556,0.1575,0.142
33.2,0.438244,0.328683,0.1598,0.1439,10.16981763,9.023768867,0.1598,0.1439
33.3,0.440896,0.330672,0.1619,0.1457,10.27704716,9.112642443,0.1619,0.1457
33.4,0.443556,0.332667,0.1642,0.1477,10.40301699,9.220438062,0.1642,0.1477
33.5,0.446224,0.334668,0.1665,0.1497,10.5277396,9.327166398,0.1665,0.1497
33.6,0.4489,0.336675,0.1689,0.1517,10.66112831,9.432838018,0.1689,0.1517
33.7,0.451584,0.338688,0.1713,0.1538,10.79319635,9.547364374,0.1713,0.1538
33.8,0.454276,0.340707,0.1737,0.1558,10.92395678,9.650855816,0.1737,0.1558
33.9,0.456976,0.342732,0.1762,0.158,11.06332355,9.77312457,0.1762,0.158
34,0.459684,0.344763,0.1786,0.1601,11.19140945,9.884281753,0.1786,0.1601
34.1,0.4624,0.3468,0.1812,0.1623,11.33802916,10.00423936,0.1812,0.1623
34.2,0.465124,0.348843,0.1838,0.1644,11.48319719,10.11310828,0.1838,0.1644
34.3,0.467856,0.350892,0.1864,0.1666,11.62692791,10.23080027,0.1864,0.1666
34.4,0.470596,0.352947,0.189,0.1687,11.76923555,10.33742601,0.189,0.1687
34.5,0.473344,0.355008,0.1917,0.171,11.9200352,10.46279803,0.1917,0.171
34.6,0.4761,0.357075,0.1944,0.1731,12.06934178,10.56712677,0.1944,0.1731
34.7,0.478864,0.359148,0.1971,0.1754,12.21717008,10.69022452,0.1971,0.1754
34.8,0.481636,0.361227,0.1999,0.1776,12.37343573,10.8022025,0.1999,0.1776
34.9,0.484416,0.363312,0.2026,0.1798,12.51825319,10.91307178,0.2026,0.1798
35,0.487204,0.365403,0.2054,0.182,12.67153782,11.02284334,0.2054,0.182
35.1,0.49,0.3675,0.2081,0.1843,12.81340378,11.14142905,0.2081,0.1843
35.2,0.492804,0.369603,0.2109,0.1865,12.96376612,11.24893966,0.2109,0.1865
35.3,0.495616,0.371712,0.2137,0.1887,13.11263972,11.3553858,0.2137,0.1887
35.4,0.498436,0.373827,0.2165,0.1909,13.26003933,11.46077802,0.2165,0.1909
35.5,0.501264,0.375948,0.2193,0.1931,13.40597953,11.56512675,0.2193,0.1931
35.6,0.5041,0.378075,0.2221,0.1953,13.55047478,11.66844233,0.2221,0.1953
35.7,0.506944,0.380208,0.2249,0.1976,13.69353939,11.78063597,0.2249,0.1976
35.8,0.509796,0.382347,0.2277,0.1998,13.83518751,11.88181779,0.2277,0.1998
35.9,0.512656,0.384492,0.2307,0.2022,13.99523516,12.00179979,0.2307,0.2022
36,0.515524,0.386643,0.2333,0.2042,14.11409422,12.08098989,0.2333,0.2042
36.1,0.5184,0.3888,0.2361,0.2065,14.25157844,12.1890989,0.2361,0.2065
36.2,0.521284,0.390963,0.239,0.2087,14.39760241,12.28623654,0.239,0.2087
36.3,0.524176,0.393132,0.2417,0.2109,14.52237863,12.38241242,0.2417,0.2109
36.4,0.527076,0.395307,0.2447,0.2131,14.6756224,12.47763605,0.2447,0.2131
36.5,0.529984,0.397488,0.2475,0.2154,14.80754693,12.58181788,0.2475,0.2154
36.6,0.5329,0.399675,0.2504,0.2177,14.94806627,12.68496819,0.2504,0.2177
36.7,0.535824,0.401868,0.2532,0.22,15.07729334,12.78709722,0.2532,0.22
36.8,0.538756,0.404067,0.2561,0.2223,15.21514192,12.88821507,0.2561,0.2223
36.9,0.541696,0.406272,0.2591,0.2246,15.36152665,12.98833175,0.2591,0.2246
37,0.544644,0.408483,0.262,0.2269,15.49656104,13.08745718,0.262,0.2269
37.1,0.5476,0.4107,0.2648,0.2292,15.62035747,13.18560117,0.2648,0.2292
37.2,0.550564,0.412923,0.2678,0.2316,15.76273016,13.29267443,0.2678,0.2316
37.3,0.553536,0.415152,0.2708,0.234,15.90369323,13.39868755,0.2708,0.234
37.4,0.556516,0.417387,0.2738,0.2365,16.04326063,13.51355203,0.2738,0.2365
37.5,0.559504,0.419628,0.2769,0.239,16.19134715,13.62727924,0.2769,0.239
37.6,0.5625,0.421875,0.2801,0.2415,16.34786847,13.73988043,0.2801,0.2415
37.7,0.565504,0.424128,0.2833,0.2441,16.50284007,13.86126776,0.2833,0.2441
37.8,0.568516,0.426387,0.2865,0.2467,16.6562773,13.98145322,0.2865,0.2467
37.9,0.571536,0.428652,0.2898,0.2492,16.81809633,14.09054775,0.2898,0.2492
38,0.574564,0.430923,0.2932,0.252,16.98821419,14.2282651,0.2932,0.252
38.1,0.5776,0.4332,0.2964,0.2546,17.13684573,14.34481693,0.2964,0.2546
38.2,0.580644,0.435483,0.2998,0.2573,17.30380766,14.47011577,0.2998,0.2573
38.3,0.583696,0.437772,0.3033,0.26,17.47901748,14.59417403,0.3033,0.26
38.4,0.586756,0.440067,0.3068,0.2627,17.65249256,14.71700399,0.3068,0.2627
38.5,0.589824,0.442368,0.3103,0.2654,17.82425006,14.83861781,0.3103,0.2654
38.6,0.5929,0.444675,0.3138,0.2681,17.99430699,14.95902753,0.3138,0.2681
38.7,0.595984,0.446988,0.3174,0.2708,18.17258117,15.07824508,0.3174,0.2708
38.8,0.599076,0.449307,0.3209,0.2736,18.33918928,15.20618325,0.3209,0.2736
38.9,0.602176,0.451632,0.3246,0.2764,18.52394978,15.3328547,0.3246,0.2764
39,0.605284,0.453963,0.3282,0.2792,18.69697998,15.45827198,0.3282,0.2792
39.1,0.6084,0.4563,0.3317,0.2817,18.85839602,15.55274454,0.3317,0.2817
39.2,0.611524,0.458643,0.3354,0.2846,19.03801586,15.68588568,0.3354,0.2846
39.3,0.614656,0.460992,0.3389,0.2872,19.19605531,15.78800563,0.3389,0.2872
39.4,0.617796,0.463347,0.3427,0.29,19.38223298,15.90891646,0.3427,0.29
39.5,0.620944,0.465708,0.3462,0.2927,19.53686434,16.01872917,0.3462,0.2927
39.6,0.6241,0.468075,0.3498,0.2953,19.69986568,16.11755363,0.3498,0.2953
39.7,0.627264,0.470448,0.3535,0.2981,19.87115414,16.23520162,0.3535,0.2981
39.8,0.630436,0.472827,0.3571,0.3007,20.03084568,16.33188279,0.3571,0.3007
39.9,0.633616,0.475212,0.3608,0.3034,20.19885711,16.43750771,0.3608,0.3034
40,0.636804,0.477603,0.3643,0.3061,20.34540308,16.54208684,0.3643,0.3061
40.1,0.64,0.48,0.368,0.3089,20.51030008,16.65553153,0.368,0.3089
40.2,0.643204,0.482403,0.3716,0.3114,20.66366345,16.73815003,0.3716,0.3114
40.3,0.646416,0.484812,0.3754,0.3141,20.83531034,16.8397525,0.3754,0.3141
40.4,0.649636,0.487227,0.379,0.3168,20.98545578,16.94034901,0.379,0.3168
40.5,0.652864,0.489648,0.3826,0.3195,21.13411464,17.03994952,0.3826,0.3195
40.6,0.6561,0.492075,0.3863,0.3222,21.29120261,17.13856388,0.3863,0.3222
40.7,0.659344,0.494508,0.3899,0.3248,21.43683427,17.22630087,0.3899,0.3248
40.8,0.662596,0.496947,0.3936,0.3276,21.59092502,17.33297116,0.3936,0.3276
40.9,0.665856,0.499392,0.3973,0.3303,21.74349012,17.42868432,0.3973,0.3303
41,0.669124,0.501843,0.4009,0.333,21.88464368,17.52344982,0.4009,0.333
41.1,0.6724,0.5043,0.4046,0.3357,22.03430067,17.61727705,0.4046,0.3357
41.2,0.675684,0.506763,0.4083,0.3386,22.18247592,17.72997727,0.4083,0.3386
41.3,0.678976,0.509232,0.4121,0.3413,22.33908506,17.82175968,0.4121,0.3413
41.4,0.682276,0.511707,0.4159,0.3442,22.49414363,17.93243532,0.4159,0.3442
41.5,0.685584,0.514188,0.4198,0.3471,22.65756795,18.04201517,0.4198,0.3471
41.6,0.6889,0.516675,0.4237,0.3498,22.81937421,18.13070809,0.4237,0.3498
41.7,0.692224,0.519168,0.4277,0.3528,22.98947941,18.24822583,0.4277,0.3528
41.8,0.695556,0.521667,0.4317,0.3558,23.15790041,18.36458003,0.4317,0.3558
41.9,0.698896,0.524172,0.4359,0.3588,23.34445585,18.47978221,0.4359,0.3588
42,0.702244,0.526683,0.4398,0.3618,23.49946124,18.59384377,0.4398,0.3618
42.1,0.7056,0.5292,0.4439,0.3649,23.6727339,18.716677,0.4439,0.3649
42.2,0.708964,0.531723,0.4483,0.3681,23.87399396,18.84819505,0.4483,0.3681
42.3,0.712336,0.534252,0.4525,0.3711,24.05345937,18.95860896,0.4525,0.3711
42.4,0.715716,0.536787,0.4566,0.3741,24.2212469,19.06792967,0.4566,0.3741
42.5,0.719104,0.539328,0.461,0.3772,24.41707614,19.18606898,0.461,0.3772
42.6,0.7225,0.541875,0.4653,0.3802,24.60106548,19.2931376,0.4653,0.3802
42.7,0.725904,0.544428,0.4698,0.3834,24.80303513,19.41894812,0.4698,0.3834
42.8,0.729316,0.546987,0.474,0.3864,24.97330211,19.52371101,0.474,0.3864
42.9,0.732736,0.549552,0.4784,0.3894,25.16168526,19.62743664,0.4784,0.3894
43,0.736164,0.552123,0.4827,0.3925,25.33830223,19.74003628,0.4827,0.3925
43.1,0.7396,0.5547,0.4871,0.3957,25.52307152,19.86142206,0.4871,0.3957
43.2,0.743044,0.557283,0.4915,0.3988,25.7060114,19.97170501,0.4915,0.3988
43.3,0.746496,0.559872,0.4959,0.4018,25.88714,20.07099506,0.4959,0.4018
43.4,0.749956,0.562467,0.5004,0.4048,26.07637624,20.16930204,0.5004,0.4048
43.5,0.753424,0.565068,0.5048,0.4079,26.25383786,20.27653667,0.5048,0.4079
43.6,0.7569,0.567675,0.5092,0.4109,26.42954244,20.37280859,0.5092,0.4109
43.7,0.760384,0.570288,0.5137,0.414,26.61340835,20.4780283,0.5137,0.414
43.8,0.763876,0.572907,0.518,0.417,26.77565184,20.57230525,0.518,0.417
43.9,0.767376,0.575532,0.5226,0.42,26.96599192,20.66564876,0.5226,0.42
44,0.770884,0.578163,0.5269,0.4229,27.12474447,20.74816709,0.5269,0.4229
44.1,0.7744,0.5808,0.5313,0.4258,27.29182621,20.82986841,0.5313,0.4258
44.2,0.777924,0.583443,0.5357,0.4289,27.45725367,20.93056278,0.5357,0.4289
44.3,0.781456,0.586092,0.5401,0.4318,27.62104324,21.0104582,0.5401,0.4318
44.4,0.784996,0.588747,0.5445,0.4348,27.78321113,21.09946356,0.5445,0.4348
44.5,0.788544,0.591408,0.5489,0.4378,27.9437734,21.18758769,0.5489,0.4378
44.6,0.7921,0.594075,0.5533,0.4407,28.10274594,21.2649383,0.5533,0.4407
44.7,0.795664,0.596748,0.5577,0.4437,28.26014449,21.35142406,0.5577,0.4437
44.8,0.799236,0.599427,0.5621,0.4466,28.41598465,21.42715254,0.5621,0.4466
44.9,0.802816,0.602112,0.5666,0.4496,28.58018282,21.51203221,0.5666,0.4496
45,0.806404,0.604803,0.571,0.4524,28.73285427,21.57626952,0.571,0.4524
45.1,0.81,0.6075,0.5754,0.4555,28.88401413,21.66957378,0.5754,0.4555
45.2,0.813604,0.610203,0.5798,0.4585,29.03367736,21.75205325,0.5798,0.4585
45.3,0.817216,0.612912,0.5843,0.4615,29.19175976,21.83371609,0.5843,0.4615
45.4,0.820836,0.615627,0.5889,0.4646,29.35817798,21.92447137,0.5889,0.4646
45.5,0.824464,0.618348,0.5935,0.4677,29.5229485,22.01432809,0.5935,0.4677
45.6,0.8281,0.621075,0.5981,0.4709,29.68608762,22.11319613,0.5981,0.4709
45.7,0.831744,0.623808,0.6028,0.474,29.8575125,22.20118429,0.6028,0.474
45.8,0.835396,0.626547,0.6075,0.4772,30.0272401,22.29820227,0.6075,0.4772
45.9,0.839056,0.629292,0.6125,0.4804,30.22499019,22.39425967,0.6125,0.4804
46,0.842724,0.632043,0.617,0.4836,30.37127742,22.48936601,0.617,0.4836
46.1,0.8464,0.6348,0.6218,0.4869,30.54581923,22.59343169,0.6218,0.4869
46.2,0.850084,0.637563,0.6266,0.4901,30.7186329,22.68656603,0.6266,0.4901
46.3,0.853776,0.640332,0.6316,0.4934,30.90953752,22.78867924,0.6316,0.4934
46.4,0.857476,0.643107,0.6365,0.4967,31.08865101,22.88978143,0.6365,0.4967
46.5,0.861184,0.645888,0.6415,0.5,31.27589209,22.9898826,0.6415,0.5
46.6,0.8649,0.648675,0.6465,0.5032,31.4612793,23.07909168,0.6465,0.5032
46.7,0.868624,0.651468,0.6514,0.5065,31.63493,23.1773185,0.6514,0.5065
46.8,0.872356,0.654267,0.6564,0.5098,31.81676237,23.27457277,0.6564,0.5098
46.9,0.876096,0.657072,0.6615,0.513,32.00669542,23.36096314,0.6615,0.513
47,0.879844,0.659883,0.6665,0.5163,32.18484695,23.45639915,0.6665,0.5163
47.1,0.8836,0.6627,0.6715,0.5196,32.3612346,23.55089024,0.6715,0.5196
47.2,0.887364,0.665523,0.6765,0.5229,32.53587585,23.64444579,0.6765,0.5229
47.3,0.891136,0.668352,0.6817,0.5261,32.72858995,23.72717405,0.6817,0.5261
47.4,0.894916,0.671187,0.6866,0.5293,32.88969302,23.80908321,0.6866,0.5293
47.5,0.898704,0.674028,0.6917,0.5326,33.06900299,23.90008239,0.6917,0.5326
47.6,0.9025,0.676875,0.6968,0.5358,33.24653761,23.98027959,0.6968,0.5358
47.7,0.906304,0.679728,0.7018,0.5391,33.41241348,24.06958376,0.7018,0.5391
47.8,0.910116,0.682587,0.7068,0.5423,33.57664701,24.14810273,0.7068,0.5423
47.9,0.913936,0.685452,0.7121,0.5455,33.76895743,24.22584429,0.7121,0.5455
48,0.917764,0.688323,0.717,0.5487,33.91975983,24.30281613,0.717,0.5487
48.1,0.9216,0.6912,0.7219,0.5518,34.06906914,24.36912488,0.7219,0.5518
48.2,0.925444,0.694083,0.727,0.555,34.23670212,24.4446781,0.727,0.555
48.3,0.929296,0.696972,0.732,0.5582,34.39277438,24.51948326,0.732,0.5582
48.4,0.933156,0.699867,0.7371,0.5613,34.55720235,24.5836468,0.7371,0.5613
48.5,0.937024,0.702768,0.742,0.5645,34.70020035,24.65707603,0.742,0.5645
48.6,0.9409,0.705675,0.7471,0.5677,34.8615845,24.72977825,0.7471,0.5677
48.7,0.944784,0.708588,0.7521,0.5708,35.01146981,24.79185966,0.7521,0.5708
48.8,0.948676,0.711507,0.7571,0.574,35.1598711,24.86322738,0.7571,0.574
48.9,0.952576,0.714432,0.7622,0.5772,35.31670406,24.9338885,0.7622,0.5772
49,0.956484,0.717363,0.7672,0.5803,35.46208322,24.99394901,0.7672,0.5803
49.1,0.9604,0.7203,0.7722,0.5835,35.60602299,25.06331585,0.7722,0.5835
49.2,0.964324,0.723243,0.7773,0.5867,35.75843861,25.13199589,0.7773,0.5867
49.3,0.968256,0.726192,0.7824,0.5899,35.90934516,25.19999593,0.7824,0.5899
49.4,0.972196,0.729147,0.7876,0.5931,36.06865857,25.2673227,0.7876,0.5931
49.5,0.976144,0.732108,0.7927,0.5964,36.21649363,25.34388386,0.7927,0.5964
49.6,0.9801,0.735075,0.7979,0.5997,36.37276597,25.41968699,0.7979,0.5997
49.7,0.984064,0.738048,0.8032,0.6031,36.53739205,25.50464059,0.8032,0.6031
49.8,0.988036,0.741027,0.8085,0.6064,36.70038817,25.57885207,0.8085,0.6064
49.9,0.992016,0.744012,0.8139,0.6099,36.87167146,25.67213076,0.8139,0.6099
50,0.996004,0.747003,0.8191,0.6132,37.02145689,25.74468392,0.8191,0.6132
50.1,1,0.75,0.8249,0.6168,37.22916524,25.8462217,0.8249,0.6168
50.2,1.004004,0.753003,0.8301,0.6202,37.37541112,25.92695218,0.8301,0.6202
50.3,1.008016,0.756012,0.8356,0.6236,37.549912,26.00688335,0.8356,0.6236
50.4,1.012036,0.759027,0.8409,0.6269,37.70288317,26.07612213,0.8409,0.6269
50.5,1.016064,0.762048,0.8466,0.6304,37.89394374,26.16447735,0.8466,0.6304
50.6,1.0201,0.765075,0.8521,0.6338,38.06331063,26.24205679,0.8521,0.6338
50.7,1.024144,0.768108,0.8575,0.6373,38.22109963,26.3287691,0.8575,0.6373
50.8,1.028196,0.771147,0.8632,0.6408,38.40702934,26.41462287,0.8632,0.6408
50.9,1.032256,0.774192,0.8688,0.6444,38.58121717,26.50952759,0.8688,0.6444
51,1.036324,0.777243,0.8742,0.6477,38.73387838,26.57378969,0.8742,0.6477
51.1,1.0404,0.7803,0.8798,0.6512,38.90483008,26.65721752,0.8798,0.6512
51.2,1.044484,0.783363,0.8856,0.6547,39.09389117,26.73981933,0.8856,0.6547
51.3,1.048576,0.786432,0.8911,0.6582,39.2513774,26.82160329,0.8911,0.6582
51.4,1.052676,0.789507,0.8967,0.6616,39.41720534,26.89267653,0.8967,0.6616
51.5,1.056784,0.792588,0.9024,0.6651,39.59129242,26.97294706,0.9024,0.6651
51.6,1.0609,0.795675,0.9079,0.6686,39.74385388,27.05242283,0.9079,0.6686
51.7,1.065024,0.798768,0.9135,0.672,39.90480582,27.12121072,0.9135,0.672
51.8,1.069156,0.801867,0.919,0.6753,40.05426319,27.17941656,0.919,0.6753
51.9,1.073296,0.804972,0.9246,0.6788,40.21214177,27.25684807,0.9246,0.6788
52,1.077444,0.808083,0.9301,0.6821,40.35855621,27.31371096,0.9301,0.6821
52.1,1.0816,0.8112,0.9356,0.6855,40.503521,27.37991185,0.9356,0.6855
52.2,1.085764,0.814323,0.9412,0.6889,40.65695149,27.44545727,0.9412,0.6889
52.3,1.089936,0.817452,0.9467,0.6922,40.79896187,27.50045275,0.9467,0.6922
52.4,1.094116,0.820587,0.9522,0.6956,40.93956621,27.5648047,0.9522,0.6956
52.5,1.098304,0.823728,0.9577,0.699,41.07877842,27.6285195,0.9577,0.699
52.6,1.1025,0.826875,0.9632,0.7024,41.2166123,27.69160347,0.9632,0.7024
52.7,1.106704,0.830028,0.9686,0.7058,41.34318049,27.75406284,0.9686,0.7058
52.8,1.110916,0.833187,0.9742,0.7091,41.48829752,27.80600281,0.9742,0.7091
52.9,1.115136,0.836352,0.9797,0.7125,41.62207675,27.86732952,0.9797,0.7125
53,1.119364,0.839523,0.9851,0.7158,41.74463045,27.91814804,0.9851,0.7158
53.1,1.1236,0.8427,0.9908,0.7192,41.89567371,27.97836439,0.9908,0.7192
53.2,1.127844,0.845883,0.9961,0.7226,42.00561753,28.03798455,0.9961,0.7226
53.3,1.132096,0.849072,1.0017,0.726,42.14417578,28.0970144,1.0017,0.726
53.4,1.136356,0.852267,1.0072,0.7295,42.27146116,28.1653608,1.0072,0.7295
53.5,1.140624,0.855468,1.0128,0.733,42.40738729,28.23303049,1.0128,0.733
53.6,1.1449,0.858675,1.0183,0.7365,42.53206663,28.30003019,1.0183,0.7365
53.7,1.149184,0.861888,1.0239,0.7401,42.6654125,28.37626751,1.0239,0.7401
53.8,1.153476,0.865107,1.0296,0.7436,42.80733911,28.44184902,1.0296,0.7436
53.9,1.157776,0.868332,1.0352,0.7471,42.93795951,28.50678121,1.0352,0.7471
54,1.162084,0.871563,1.041,0.7508,43.08708863,28.59087249,1.041,0.7508
54.1,1.1664,0.8748,1.0466,0.7544,43.21493924,28.66423019,1.0466,0.7544
54.2,1.170724,0.878043,1.0523,0.7581,43.35142499,28.74676256,1.0523,0.7581
54.3,1.175056,0.881292,1.058,0.7616,43.48655939,28.8086758,1.058,0.7616
54.4,1.179396,0.884547,1.0639,0.7653,43.64015781,28.88977802,1.0639,0.7653
54.5,1.183744,0.887808,1.0699,0.769,43.80213645,28.97007725,1.0699,0.769
54.6,1.1881,0.891075,1.0756,0.7727,43.93280837,29.04958143,1.0756,0.7727
54.7,1.192464,0.894348,1.0814,0.7764,44.07208749,29.12829845,1.0814,0.7764
54.8,1.196836,0.897627,1.0873,0.7801,44.2198886,29.20623609,1.0873,0.7801
54.9,1.201216,0.900912,1.0934,0.7839,44.38602832,29.29330306,1.0934,0.7839
55,1.205604,0.904203,1.0993,0.7876,44.53072111,29.36960699,1.0993,0.7876
55.1,1.21,0.9075,1.105,0.7913,44.65417932,29.44515543,1.105,0.7913
55.2,1.214404,0.910803,1.1108,0.795,44.78631616,29.51995588,1.1108,0.795
55.3,1.218816,0.914112,1.1167,0.7988,44.9270457,29.60391671,1.1167,0.7988
55.4,1.223236,0.917427,1.1226,0.8025,45.06638188,29.67714526,1.1226,0.8025
55.5,1.227664,0.920748,1.1285,0.8062,45.20433849,29.74964877,1.1285,0.8062
55.6,1.2321,0.924075,1.1344,0.8098,45.3409292,29.81153343,1.1344,0.8098
55.7,1.236544,0.927408,1.1403,0.8136,45.47616753,29.89260736,1.1403,0.8136
55.8,1.240996,0.930747,1.1462,0.8173,45.61006686,29.96297758,1.1462,0.8173
55.9,1.245456,0.934092,1.1522,0.8211,45.75254144,30.04255206,1.1522,0.8211
56,1.249924,0.937443,1.158,0.8247,45.87380341,30.1015367,1.158,0.8247
56.1,1.2544,0.9408,1.1638,0.8285,45.99386476,30.1797393,1.1638,0.8285
56.2,1.258884,0.944163,1.1697,0.8322,46.12263838,30.24726664,1.1697,0.8322
56.3,1.263376,0.947532,1.1755,0.8359,46.24023602,30.31412538,1.1755,0.8359
56.4,1.267876,0.950907,1.1814,0.8395,46.36657032,30.37042117,1.1814,0.8395
56.5,1.272384,0.954288,1.1872,0.8433,46.48175279,30.44596156,1.1872,0.8433
56.6,1.2769,0.957675,1.1931,0.847,46.60569583,30.51085303,1.1931,0.847
56.7,1.281424,0.961068,1.1989,0.8507,46.71851072,30.57510201,1.1989,0.8507
56.8,1.285956,0.964467,1.2047,0.8544,46.83020864,30.63871486,1.2047,0.8544
56.9,1.290496,0.967872,1.2109,0.8583,46.98040459,30.72149986,1.2109,0.8583
57,1.295044,0.971283,1.2165,0.8619,47.06970751,30.77376224,1.2165,0.8619
57.1,1.2996,0.9747,1.2221,0.8655,47.15812625,30.82550716,1.2221,0.8655
57.2,1.304164,0.978123,1.2279,0.8694,47.26547154,30.90644274,1.2279,0.8694
57.3,1.308736,0.981552,1.234,0.8732,47.40145697,30.97667598,1.234,0.8732
57.4,1.313316,0.984987,1.2398,0.877,47.50639304,31.04621384,1.2398,0.877
57.5,1.317904,0.988428,1.2455,0.8808,47.60038915,31.11506321,1.2455,0.8808
57.6,1.3225,0.991875,1.2515,0.8847,47.72315757,31.19313189,1.2515,0.8847
57.7,1.327104,0.995328,1.2574,0.8885,47.83480947,31.26052662,1.2574,0.8885
57.8,1.331716,0.998787,1.2633,0.8925,47.94535592,31.34705606,1.2633,0.8925
57.9,1.336336,1.002252,1.2693,0.8964,48.06470883,31.42282778,1.2693,0.8964
58,1.340964,1.005723,1.2752,0.9003,48.17297904,31.49784929,1.2752,0.9003
58.1,1.3456,1.0092,1.2812,0.9044,48.29007825,31.59192999,1.2812,0.9044
58.2,1.350244,1.012683,1.2871,0.9084,48.39611708,31.67517821,1.2871,0.9084
58.3,1.354896,1.016172,1.2933,0.9124,48.53080899,31.75760219,1.2933,0.9124
58.4,1.359556,1.019667,1.2992,0.9165,48.63446435,31.84911108,1.2992,0.9165
58.5,1.364224,1.023168,1.3054,0.9205,48.76679639,31.92981295,1.3054,0.9205
58.6,1.3689,1.026675,1.3114,0.9246,48.87801622,32.01961678,1.3114,0.9246
58.7,1.373584,1.030188,1.3174,0.9286,48.98813488,32.09863047,1.3174,0.9286
58.8,1.378276,1.033707,1.3235,0.9327,49.10706423,32.18676285,1.3235,0.9327
58.9,1.382976,1.037232,1.3295,0.9368,49.21491508,32.27402262,1.3295,0.9368
59,1.387684,1.040763,1.3355,0.9409,49.3216981,32.36041844,1.3355,0.9409
59.1,1.3924,1.0443,1.3416,0.945,49.43732485,32.44595885,1.3416,0.945
59.2,1.397124,1.047843,1.3479,0.9491,49.57160876,32.53065232,1.3479,0.9491
59.3,1.401856,1.051392,1.3538,0.9532,49.66495917,32.61450725,1.3538,0.9532
59.4,1.406596,1.054947,1.36,0.9573,49.78708829,32.69753193,1.36,0.9573
59.5,1.411344,1.058508,1.366,0.9614,49.88820623,32.77973459,1.366,0.9614
59.6,1.4161,1.062075,1.372,0.9655,49.988323,32.86112335,1.372,0.9655
59.7,1.420864,1.065648,1.3781,0.9697,50.0973495,32.95160728,1.3781,0.9697
59.8,1.425636,1.069227,1.3841,0.9737,50.19539555,33.02139335,1.3841,0.9737
59.9,1.430416,1.072812,1.3902,0.978,50.30237183,33.12019143,1.3902,0.978
60,1.435204,1.076403,1.3962,0.982,50.39838795,33.18830835,1.3962,0.982
60.1,1.44,1.08,1.4022,0.9861,50.49345342,33.26565183,1.4022,0.9861
60.2,1.444804,1.083603,1.4082,0.9902,50.58757764,33.34222953,1.4082,0.9902
60.3,1.449616,1.087212,1.4144,0.9943,50.70057192,33.41804904,1.4144,0.9943
60.4,1.454436,1.090827,1.4204,0.9985,50.79264547,33.50301886,1.4204,0.9985
60.5,1.459264,1.094448,1.4264,1.0026,50.88380739,33.57724639,1.4264,1.0026
60.6,1.4641,1.098075,1.4324,1.0067,50.97406672,33.650739,1.4324,1.0067
60.7,1.468944,1.101708,1.4383,1.0108,51.05353141,33.72350396,1.4383,1.0108
60.8,1.473796,1.105347,1.4443,1.015,51.14211031,33.80544947,1.4443,1.015
60.9,1.478656,1.108992,1.4503,1.0191,51.22981219,33.87668264,1.4503,1.0191
61,1.483524,1.112643,1.4563,1.0232,51.31664573,33.94721054,1.4563,1.0232
61.1,1.4884,1.1163,1.4623,1.0274,51.40261953,34.02694112,1.4623,1.0274
61.2,1.493284,1.119963,1.4683,1.0315,51.48774211,34.09598131,1.4683,1.0315
61.3,1.498176,1.123632,1.4744,1.0357,51.58192288,34.17423892,1.4744,1.0357
61.4,1.503076,1.127307,1.4803,1.04,51.65536919,34.26162269,1.4803,1.04
61.5,1.507984,1.130988,1.4864,1.0442,51.74789029,34.33824029,1.4864,1.0442
61.6,1.5129,1.134675,1.4924,1.0485,51.82959434,34.42400029,1.4924,1.0485
61.7,1.517824,1.138368,1.4984,1.0527,51.91048945,34.49901019,1.4984,1.0527
61.8,1.522756,1.142067,1.5044,1.0571,51.99058361,34.59307939,1.5044,1.0571
